Wavelength,UHP-T-405-EP,UHP-T-415-SR,UHP-T-425-SR,UHP-T-435-SR,UHP-T-450-EP,UHP-T-470-SR,UHP-T-475-SR,UHP-T-480-SR,UHP-T-488-SR,UHP-T-495-SR,UHP-T-520-EP,UHP-T-545-LA21,UHP-T-545-SR,UHP-T-596-LA21,UHP-T-620-SR,UHP-T-625-EP,UHP-T-630-EP,UHP-T-630-SR,UHP-T-650-EP,UHP-T-670-SR,UHP-T-730-SR
303.5,0.00112249,0.009358108,0,0.002808429,0.00102,0,0,0,0.004820359,0.006572581,0.000961,0,0,0.000143421,0,0.0000588,0,0,0.000451,0,0
304,0.001101808,0.009425676,0,0.002808429,0.00105,0,0,0,0.004790419,0.006572581,0.000953,0,0,0.000128618,0,0.000057,0,0,0.000425,0,0
304.5,0.0011108,0.009358108,0,0.002770115,0.00104,0,0,0,0.004760479,0.006572581,0.000948,0,0,7.80E-05,0,0.0000725,0,0,0.000411,0,0
305,0.001100609,0.009155405,0,0.002770115,0.00105,0,8.28E-05,0,0.004790419,0.006693548,0.000845,0,0,0.0000625,0,0.0000925,0,0,0.000311,0,0
305.5,0.001027475,0.009087838,0,0.002739464,0.000996,0,0,0,0.004790419,0.006733871,0.000716,0,0,3.05E-05,0,0.000114,0.0000265,0,0.000216,0,0
306,0.000985213,0.008952703,0,0.002693487,0.000888,0.000513351,0,0,0.004760479,0.006733871,0.000547,0,0,-2.60E-06,0,0.0000992,0.0000618,0,0.0000804,0,0
306.5,0.00090009,0.008918919,0,0.002681992,0.00083,0.000141751,0,0,0.004700599,0.006693548,0.000467,0,0,-1.27E-05,0,0.0000703,0.0000939,0,0.0000182,0,0
307,0.000809871,0.008885135,0,0.002666667,0.000808,3.35E-05,0,0,0.004700599,0.006733871,0.000457,0,0,-2.11E-05,0,0.0000281,0.000121,0,0.0000229,0,0
307.5,0.000800879,0.008783784,0,0.002704981,0.000763,0,0,0,0.004640719,0.006693548,0.000444,0,0,2.90E-06,0,0,0.00014,0,0.0000283,0,0
308,0.00081077,0.008851351,0,0.002754789,0.000749,6.09E-05,0,0,0.004640719,0.006693548,0.000457,0,0,2.13E-05,0,0,0.000157,0,0.0000593,0,0
308.5,0.000841043,0.008851351,0,0.002793103,0.00067,0.000504409,0,0,0.004640719,0.006733871,0.000424,0,0,1.42E-05,0,0,0.00017,0,0.0000441,0,0
309,0.00086682,0.008952703,0,0.002796935,0.000564,0.000734258,0.000117123,0,0.004700599,0.006814516,0.000414,0,0,-3.91E-05,0,0,0.000178,0,0.0000629,0,0
309.5,0.000889899,0.009222973,0,0.002789272,0.000432,0.000841896,0,0,0.004790419,0.006935484,0.000373,0,0,-0.000102632,0,0,0.000182,0,0.0000396,0,0
310,0.000896193,0.009189189,0,0.002835249,0.000362,0.000176858,0,0,0.00488024,0.007056452,0.000363,0,0,-0.000111184,0,0,0.000185,7.80E-06,0.0000107,0,0
310.5,0.000862024,0.009290541,0,0.002827586,0.000328,0,0,0,0.00491018,0.007137097,0.000355,0,0,-0.000140789,0,0,0.000192,4.24E-05,0,0,0
311,0.000807773,0.009358108,0,0.00283908,0.000376,0,0,0,0.00497006,0.007177419,0.000393,0,0,-0.000146382,0,0,0.000204,0.000105348,0,0,0
311.5,0.000776001,0.009256757,0,0.002904215,0.000453,0,0.000232779,0,0.00502994,0.007258065,0.000484,0,0,-0.000103947,0,0.000054,0.000221,0.000148202,0,0,0
312,0.00073284,0.009290541,0,0.002969349,0.000489,0,0,0,0.00505988,0.00733871,0.00055,0,0,-7.27E-05,0,0.0000637,0.000241,0.000224533,0,0,0
312.5,0.000695674,0.009256757,0,0.003030651,0.000598,0,0,0,0.00508982,0.00733871,0.000641,0,0,-5.43E-05,0,0.000119,0.000264,0.000333941,0,0,0
313,0.000651913,0.009189189,0,0.003111111,0.000711,0,0,0,0.00511976,0.00733871,0.000646,0,0,-3.12E-05,0,0.000237,0.000286,0.000433858,0,0,0
313.5,0.000665101,0.009155405,0,0.0031341,0.000722,0,0,0,0.00508982,0.007258065,0.00064,0,0,-6.15E-05,0,0.000257,0.000309,0.000487804,0,0,0
314,0.000648017,0.008986486,0,0.003103448,0.000756,0,0,0,0.00511976,0.007298387,0.000628,0,0,-0.000132895,2.42E-05,0.000343,0.000332,0.000518823,0,0,0
314.5,0.000591068,0.008885135,0,0.003088123,0.000804,0,0,0,0.00511976,0.007258065,0.000613,0,0,-0.000184868,3.48E-06,0.000425,0.000355,0.000521339,0,0,0
315,0.0005551,0.008986486,0,0.003045977,0.000818,0,0.000202837,0,0.00511976,0.007258065,0.000589,0,0,-0.000236513,0,0.000457,0.000377,0.000523225,0,0,0
315.5,0.000546408,0.009155405,0,0.003019157,0.000843,0,1.64E-05,0,0.00511976,0.007298387,0.000487,0,0,-0.000246053,0,0.000445,0.000396,0.000522939,0,0,0
316,0.000634529,0.009290541,0,0.003003831,0.00089,0,0,0,0.00511976,0.007298387,0.000449,0,0,-0.000236513,0,0.0004,0.000409,0.000545867,0,0,0
316.5,0.000731941,0.009256757,0,0.003049808,0.000847,0,0,0,0.00508982,0.007258065,0.000463,0,0,-0.000170724,0,0.00028,0.000415,0.00056405,0,0,0
317,0.00082246,0.008986486,0,0.00310728,0.000905,0,0,0,0.00508982,0.007258065,0.000549,0,0,-0.000104605,4.19E-05,0.000126,0.000414,0.000565708,0,0,0
317.5,0.000923469,0.008682432,0,0.003149425,0.000943,0,0,0,0.00508982,0.007258065,0.000629,0,0,-6.32E-05,0.000126898,0,0.000407,0.000561763,0,0,0
318,0.000954641,0.008445946,0,0.003191571,0.000932,0,0,0,0.00508982,0.007258065,0.00065,0,0,-4.24E-05,0.000200989,0,0.000402,0.000538234,0,0,0
318.5,0.000996903,0.008040541,0,0.003229885,0.000898,0,0,0,0.00508982,0.007217742,0.000711,0,0,-6.35E-05,0.000217182,0,0.000398,0.000472738,0,0,0
319,0.001032271,0.007736486,0,0.003229885,0.000805,0,0,0,0.00511976,0.007217742,0.000769,0,0,-0.000113487,0.000202427,0,0.000394,0.000321591,0,0,0
319.5,0.001131182,0.007668919,0,0.003229885,0.000623,0,0,0,0.00508982,0.007137097,0.000756,0,0,-0.000140789,0.000135,0,0.000387,0.000159552,0,0,0
320,0.001225297,0.00777027,0,0.003222222,0.000558,0,0,0,0.00508982,0.007137097,0.000675,0,0,-0.000138487,0.0000397,0,0.000379,4.60E-05,0,0,0
320.5,0.00126666,0.008175676,0,0.003141762,0.000534,0,0.000383659,0,0.00511976,0.007137097,0.000663,0,0,-0.00016875,0,0,0.00037,1.97E-05,0,0,0
321,0.001272654,0.008581081,0,0.003084291,0.000494,0,0.000598826,0,0.00511976,0.007137097,0.000666,0,0,-0.000163487,0,0.0000334,0.00036,4.79E-05,0,0,0
321.5,0.00126666,0.008817568,0,0.003042146,0.000494,0,0.000783757,0,0.00508982,0.007016129,0.000771,0,0,-0.000142105,0,0.000134,0.000353,7.28E-05,0,0,0
322,0.001249275,0.009087838,0,0.002996169,0.000497,0,0.000156164,0,0.00502994,0.006895161,0.000879,0,0,-0.000135197,0,0.000138,0.000349,6.57E-05,0,0,0
322.5,0.001131781,0.009256757,0,0.002931034,0.000483,0,0,0,0.005,0.006814516,0.000904,0,0,-0.000163487,0,0.000156,0.000344,4.74E-05,0,0,0
323,0.001036167,0.009290541,0,0.002896552,0.000512,0,0,0,0.005,0.006774194,0.000863,0,0,-0.000192763,0,0.0000955,0.000329,4.29E-05,0,0,0
323.5,0.001002298,0.009290541,0,0.002885057,0.000462,0,0,0,0.00494012,0.006733871,0.000795,0,0,-0.000198684,0,0.0000877,0.000305,3.18E-05,0,0,0
324,0.000947447,0.009256757,0,0.002823755,0.000388,0,0,0,0.00488024,0.006653226,0.000747,0,0,-0.000241118,0,0.0000752,0.00028,0,0,0,0
324.5,0.000928864,0.009290541,0,0.002766284,0.000316,0,1.64E-05,0,0.004850299,0.006653226,0.000752,0,0,-0.000269079,0,0.0000709,0.000253,0,0,0,0
325,0.000900689,0.009459459,0,0.002724138,0.000258,0,0,0,0.00488024,0.006693548,0.000724,0,0,-0.000272039,0,0.000101,0.000232,0,0,0,0
325.5,0.000879708,0.009594595,0,0.002659004,0.000228,0,0,0,0.00494012,0.006774194,0.000721,0,0,-0.000281579,0,0.000215,0.000217,0,0,0,0
326,0.000835348,0.009560811,0,0.002586207,0.000238,0,0,0,0.005,0.006854839,0.000808,0,0,-0.000283553,0,0.000215,0.000207,0,0,0,0
326.5,0.000734938,0.009459459,0,0.002597701,0.000244,0,0,0,0.00502994,0.006854839,0.000897,0,0,-0.000205921,0,0.000216,0.0002,2.64E-05,0,0,0
327,0.000739135,0.009391892,0,0.002570881,0.00021,0,2.00E-05,0,0.00505988,0.006854839,0.000912,0,0,-0.000163158,0,0.000122,0.000192,7.52E-05,0,0,0
327.5,0.000835048,0.009391892,0,0.002532567,0.000139,0,0,0,0.00508982,0.006854839,0.000922,0,0,-0.000147697,0,0.0000647,0.000184,0.00010086,0.0000104,0,0
328,0.000947147,0.009391892,0,0.002498084,0.0000951,0,0.000162329,0,0.00505988,0.006774194,0.000873,0,0,-0.000167434,0,0.0000433,0.000176,6.91E-05,0.0000629,0,0
328.5,0.001059846,0.009222973,0,0.002482759,0.0000697,0,0,0,0.00508982,0.006733871,0.000867,0,0,-0.000199013,0,0,0.000172,7.89E-05,0.000148,0,0
329,0.00118903,0.009054054,0,0.002452107,0.0000645,0,0,0,0.00508982,0.006693548,0.000861,0,0,-0.000267105,0,0,0.000169,0.000101117,0.000205,0,0
329.5,0.001236387,0.008952703,0,0.002436782,0.0000515,0,0,0,0.00502994,0.006572581,0.000919,0,0,-0.000328618,0,0,0.000164,0.000126732,0.00028,0,0
330,0.001257668,0.00875,0,0.002448276,0.0000601,0,0,0,0.00497006,0.006532258,0.000907,0,0,-0.000348684,0,0.0000642,0.00016,0.000166671,0.000268,0,0
330.5,0.001296933,0.008581081,0,0.002444444,0.0000731,0,0.000117417,0,0.00494012,0.006532258,0.000942,0,0,-0.000358553,0,0.000151,0.000154,0.000236483,0.00031,0,0
331,0.001343091,0.008581081,0,0.002429119,0.0000801,0,0.000363111,0,0.00491018,0.006572581,0.001,0,0,-0.000348684,0,0.000259,0.000147,0.000343461,0.000397,0,0
331.5,0.00137756,0.008682432,0,0.002429119,0.0000847,0,0.000416536,0,0.00494012,0.006612903,0.00105,0,0,-0.000315461,0,0.000345,0.000145,0.000313615,0.000497,0,0
332,0.001401538,0.008716216,0,0.002448276,0.000106,0,0.000411546,0,0.00497006,0.006693548,0.00104,0,0,-0.000255263,0,0.000403,0.00015,0.000241258,0.000551,0,0
332.5,0.001445898,0.008885135,0,0.002394636,0.000245,0,0.000255382,0,0.005,0.006733871,0.000994,0,0,-0.000262829,0,0.000458,0.000157,0.000208924,0.000545,0,0
333,0.001535518,0.009155405,0,0.00235249,0.000344,0,0.000105382,0,0.00505988,0.006814516,0.000963,0,0,-0.000268421,0,0.000353,0.000165,0.000193944,0.00053,0,0
333.5,0.001533719,0.009527027,0,0.002340996,0.000454,0,0.000143836,0,0.00505988,0.006854839,0.000895,0,0,-0.000255263,0,0.00033,0.000173,0.000134451,0.00047,0,0
334,0.001498651,0.009966216,0,0.002340996,0.000588,0,0,0,0.00505988,0.006895161,0.00087,0,0,-0.000241447,0,0.000297,0.000178,0.00011464,0.000449,0,0
334.5,0.001442002,0.010135135,0,0.002390805,0.000664,0,0,0,0.00505988,0.006935484,0.000813,0,0,-0.000194408,0,0.000225,0.00018,8.14E-05,0.000389,0,0
335,0.001335897,0.010168919,0,0.002425287,0.000696,0,0,0,0.00502994,0.006975806,0.000726,0,0,-0.000169079,0,0.000186,0.000178,0.000008405,0.000315,0,0
335.5,0.001209112,0.010337838,0,0.002455939,0.000689,0,0,0,0.00502994,0.007016129,0.000711,0,0,-0.000156908,0,0.00015,0.000173,0,0.000344,0,0
336,0.001154561,0.010304054,0,0.00248659,0.000671,0,0,0,0.00505988,0.007056452,0.000697,0,0,-0.000160855,0,0.000117,0.00017,0,0.000375,0,0
336.5,0.001101808,0.010304054,0,0.002544061,0.000659,0,0,0,0.00511976,0.007096774,0.000678,0,0,-0.000137171,0,0.000175,0.000162,0,0.000361,0,0
337,0.001024178,0.010168919,0,0.002616858,0.000659,0,0,0,0.00511976,0.007056452,0.000586,0,0,-9.21E-05,0,0.000199,0.000152,0,0.000206,0,0
337.5,0.000974723,0.009966216,0,0.002693487,0.000659,0,0.000298826,0,0.00511976,0.007056452,0.000502,0,0,-4.24E-05,0,0.000288,0.000146,0,0.0000173,0,0
338,0.000993306,0.009797297,0,0.002796935,0.000708,0,0.000625538,0,0.00508982,0.007056452,0.00043,0,0,1.45E-05,8.25E-06,0.000318,0.00014,0,0,0,0
338.5,0.001036767,0.009763514,0,0.002904215,0.00077,0,0.001138062,0,0.00502994,0.007016129,0.00043,0,0,6.45E-05,0,0.000287,0.000136,0,0,0,0
339,0.001006194,0.009966216,0,0.002992337,0.000742,0,0.001071135,0,0.005,0.007056452,0.000494,0,0,8.95E-05,0,0.000299,0.000138,0,0,0,0
339.5,0.000947747,0.010067568,0,0.003065134,0.000679,0,0.00061409,0,0.00494012,0.007056452,0.000531,0,0,0.000104934,0,0.000284,0.000144,0,0,0,0
340,0.000900689,0.010168919,0,0.003183908,0.000553,0,0.000361644,0,0.00491018,0.007096774,0.000563,0,0,0.000179934,0,0.000283,0.000152,0,0,0,0
340.5,0.000862923,0.010371622,0,0.003222222,0.000512,0,0.000217221,0,0.00491018,0.007137097,0.000529,0,0,0.000210197,0,0.000244,0.000163,0,0,0,0
341,0.000839544,0.010472973,0,0.003237548,0.000513,0,0.000128278,0,0.00488024,0.007137097,0.000489,0,0,0.000242763,0,0.000141,0.00018,0,0,0,0
341.5,0.000875512,0.010506757,0,0.003252874,0.000559,0,1.17E-05,0,0.00488024,0.007177419,0.000515,0,0,0.000291447,0,0.000147,0.000203,0,0,0,0
342,0.00094445,0.010371622,0,0.003260536,0.0006,0,0,0,0.00491018,0.007258065,0.000532,0,0,0.000328947,0,0.000107,0.000228,0,0,0,0
342.5,0.001004396,0.010135135,0,0.003268199,0.000615,0,0,0,0.00494012,0.007298387,0.000536,0,0,0.000342105,0,0.000131,0.000248,0,0,0,0
343,0.001091917,0.010067568,0,0.003268199,0.000623,0,0,0,0.00497006,0.00733871,0.00056,0,0,0.000335526,0,0.0000987,0.000262,0,0,0,0
343.5,0.001165651,0.009932432,0,0.003283525,0.000674,0,0,0,0.00494012,0.00733871,0.000615,0,0,0.000328618,0,0.0000572,0.00027,0,0,0,0
344,0.001172844,0.009831081,0,0.003314176,0.000753,0,0,0,0.004850299,0.007258065,0.000669,0,0,0.000323026,0,0.0000645,0.00027,0,0,0,0
344.5,0.001144969,0.009831081,0,0.003344828,0.000813,0.000196067,0,0,0.004760479,0.007177419,0.000675,0,0,0.0003,0,0.000113,0.000264,0,0,0,0
345,0.001126386,0.009797297,0,0.003467433,0.000812,0,0,0,0.004700599,0.007137097,0.000611,0,0,0.000345395,4.88E-05,0.000139,0.00026,0,0,0,0
345.5,0.001161454,0.009763514,0,0.00359387,0.000835,0,0,0,0.004700599,0.007177419,0.000459,0,0,0.000381579,0.000179705,0.000258,0.000256,0,0,0,0
346,0.001248976,0.00972973,0,0.003659004,0.000882,0,0,0,0.004730539,0.007217742,0.000384,0,0,0.000368421,0.000229579,0.000336,0.000256,0,0,0,0
346.5,0.001252273,0.009695946,0,0.003651341,0.000953,0,0,0,0.004760479,0.007258065,0.000368,0,0,0.000297368,0.000310256,0.000442,0.000262,0,0,0,0
347,0.001337996,0.009695946,0,0.003659004,0.000986,0,0.000104794,0,0.004760479,0.007298387,0.000389,0,0,0.000248355,0.000319374,0.000431,0.000272,0,0,0,0
347.5,0.001370966,0.00972973,0,0.003681992,0.001,0,0.000136203,0,0.004730539,0.007298387,0.000459,0,0,0.000230921,0.000236625,0.000406,0.000288,0,0,0,0
348,0.001379358,0.00972973,0,0.003735632,0.00101,0,1.64E-05,0,0.004760479,0.007298387,0.00047,0,0,0.000254605,0.0001466,0.000309,0.000313,0,0,0,0
348.5,0.001396143,0.009898649,0,0.003812261,0.00103,0.000523287,8.92E-05,0,0.004760479,0.007298387,0.000414,0,0,0.000300658,0.00010199,0.00026,0.000346,0,0,0,0
349,0.001391048,0.010101351,0,0.003908046,0.00107,0.000104989,0,0,0.004790419,0.00733871,0.000367,0,0,0.000335526,0.000136016,0.000205,0.000387,0,0,0,0
349.5,0.001386252,0.010236486,0,0.00394636,0.00113,0,0.00011683,0,0.004850299,0.007379032,0.000332,0,0,0.000314474,0.000161815,0.000114,0.000425,0,0,0,0
350,0.001413528,0.010371622,0,0.003908046,0.00112,0,0,0,0.00488024,0.007379032,0.000305,0,0,0.000230263,0.000192965,0.0000941,0.000456,0,0,0,0
350.5,0.001490858,0.010405405,0,0.003819923,0.00108,0,0,0,0.00488024,0.007379032,0.000296,0,0,0.000123355,0.000233059,0.000156,0.000479,0,0,0,0
351,0.001587371,0.010405405,0,0.003758621,0.00101,0,0,0,0.00491018,0.00733871,0.000335,0,0,4.05E-05,0.00020772,0.000195,0.000496,0,0,0,0
351.5,0.001660805,0.010439189,0,0.003666667,0.000947,0,0,0,0.00488024,0.00733871,0.000374,0,0,-5.07E-05,0.00013,0.000221,0.000506,0,0,0,0
352,0.001670097,0.01027027,0,0.003659004,0.000931,0,0,0,0.00491018,0.00733871,0.00047,0,0,-7.40E-05,0.0000664,0.000193,0.000514,2.83E-06,0,0,0
352.5,0.001712059,0.010135135,0,0.003632184,0.000884,0,0,0,0.00488024,0.007298387,0.000521,0,0,-0.000120724,0.0000484,0.0000995,0.00052,5.73E-05,0,0,0
353,0.001790588,0.009831081,0,0.003670498,0.000872,0,0,0,0.00488024,0.007258065,0.000613,0,0,-0.000121382,0.0000687,0,0.000524,0.000074044,0,0,0
353.5,0.001764512,0.009628378,0,0.003739464,0.000865,0,0,0,0.00491018,0.007258065,0.000654,0,0,-0.000105592,4.02E-05,0,0.000524,1.41E-05,0,0,0
354,0.001751923,0.009527027,0,0.003777778,0.000913,0,0,0,0.00491018,0.007258065,0.000611,0,0,-0.000116447,1.78E-05,0,0.000522,0,0,0,0
354.5,0.001700969,0.009391892,0,0.003762452,0.000911,0,0,0,0.00491018,0.007217742,0.00058,0,0,-0.000157566,3.32E-05,0,0.000521,0,0,0,0
355,0.001649115,0.009324324,0,0.003758621,0.000842,0,0,0,0.00491018,0.007177419,0.000604,0,0,-0.000157895,0,0,0.000526,0,0,0,0
355.5,0.001620042,0.009425676,0,0.003777778,0.000747,0,0,0,0.00491018,0.007096774,0.000623,0,0,-0.000118421,0,0.0000931,0.000537,1.61E-05,0,0,0
356,0.001647017,0.009459459,0,0.003808429,0.000615,0.000112606,0,0,0.00494012,0.007056452,0.000674,0,0,-5.89E-05,0,0.000246,0.000557,0,0,0,0
356.5,0.00169917,0.009628378,0,0.003827586,0.000498,0.000798179,0,0,0.005,0.007096774,0.000715,0,0,-1.21E-05,0,0.000338,0.000585,0,0,0,0
357,0.001751923,0.009763514,0,0.003793103,0.000466,0.000389485,0,0,0.00505988,0.007137097,0.000748,0,0,-2.17E-05,0,0.000313,0.000615,0,0,0,0
357.5,0.00176661,0.009932432,0,0.003735632,0.000508,0.000122211,0,0,0.00511976,0.007096774,0.000775,0,0,-5.59E-05,0,0.000311,0.000644,0,0,0,0
358,0.001816665,0.010033784,0,0.003697318,0.000502,0,0,0,0.00511976,0.007056452,0.000841,0,0,-7.04E-05,0,0.000202,0.000674,0,0,0,0
358.5,0.00191048,0.009966216,0,0.003678161,0.000501,0,0,0,0.005149701,0.007016129,0.00084,0,0,-7.57E-05,4.69E-06,0.000187,0.000699,0,0,0,0
359,0.001868518,0.009932432,0,0.003701149,0.000537,3.25E-05,0,0,0.005149701,0.006975806,0.000848,0,0,-3.82E-05,4.21E-05,0.000128,0.000719,0,0,0,0
359.5,0.001922769,0.010067568,0,0.003712644,0.000544,0,0,0,0.00511976,0.006935484,0.000834,0,0,-9.18E-06,0,0,0.000735,0,0,0,0
360,0.001987211,0.010101351,0,0.003731801,0.000508,0,0.000176125,0,0.005149701,0.006935484,0.000852,0,0,0.00002,0,0.00000214,0.000746,0,0,0,0
360.5,0.002106803,0.010101351,0,0.003704981,0.000453,0,0.000581507,0,0.005149701,0.006895161,0.000865,0,0,6.68E-06,0,0.000105,0.000749,3.22E-05,0,0,0
361,0.002244739,0.010135135,0,0.003643678,0.000472,0,0.001294814,0,0.005149701,0.006895161,0.000946,0,0,-2.85E-05,0,0.000207,0.000742,7.92E-05,0,0,0
361.5,0.002387471,0.010101351,0,0.003590038,0.000586,0,0.000855381,0,0.005149701,0.006895161,0.000952,0,0,-4.51E-05,0,0.000335,0.000727,8.64E-05,0,0,0
362,0.002411479,0.010135135,0,0.003551724,0.00061,0,0.000260959,0,0.005179641,0.006895161,0.00093,0,0,-0.000031875,0,0.000408,0.000711,0.000124074,0,0,0
362.5,0.002437436,0.01027027,0,0.003555556,0.000624,0,0,0,0.005209581,0.006975806,0.000893,0,0,3.08E-05,0,0.00051,0.000697,0.000210897,0,0,0
363,0.002470106,0.010033784,0,0.00354023,0.000653,0,0,0,0.005239521,0.006975806,0.000819,0,0,6.81E-05,0,0.000653,0.000683,0.000323507,0,0,0
363.5,0.002435697,0.009898649,0,0.003570881,0.000678,0,0,0,0.005269461,0.007016129,0.000829,0,0,0.000132895,0,0.000623,0.00067,0.00049235,0,0,0
364,0.002428983,0.009797297,0,0.003632184,0.000726,0,0,0,0.005299401,0.007016129,0.000812,0,0,0.000208224,0,0.000544,0.000657,0.000616967,0,0,0
364.5,0.002370266,0.009864865,0,0.003643678,0.000816,0,0,0,0.005329341,0.007016129,0.000724,0,0,0.000231908,0,0.000401,0.00064,0.000658849,0,0,0
365,0.00236586,0.01,0,0.00367433,0.000889,0,9.72E-05,0,0.005419162,0.007056452,0.00067,0,0,0.000275987,0,0.000225,0.000621,0.000652845,0,0,0
365.5,0.002465251,0.010033784,0,0.00367433,0.000959,0.000161954,0,0,0.005449102,0.007056452,0.000639,0,0,0.000285855,0,0.0000861,0.000597,0.000665739,0,0,0
366,0.002574383,0.010101351,0,0.003693487,0.00098,5.27E-05,0,0,0.005449102,0.007016129,0.000607,0,0,0.000307237,0,0,0.000571,0.000693184,0,0,0
366.5,0.002639904,0.010168919,0,0.003747126,0.00102,0.000141751,0,0,0.005479042,0.007056452,0.00063,0,0,0.000358553,0,0,0.000546,0.00062783,0,0,0
367,0.002776191,0.01,0,0.003789272,0.00107,0.000166922,0,0,0.005479042,0.007016129,0.000615,0,0,0.000378289,0,0,0.000522,0.000571168,0,0,0
367.5,0.00288856,0.01,0,0.003773946,0.00112,0.000138108,0.000495792,0,0.005508982,0.006975806,0.000555,0,0,0.000324342,0,0,0.000499,0.000581946,0,0,0
368,0.0030101,0.01,0,0.003770115,0.00118,0.000126185,0.000466145,0,0.005538922,0.006975806,0.000512,0,0,0.000268421,0,0,0.000471,0.000593381,0,0,0
368.5,0.003219792,0.009966216,0,0.003758621,0.00135,0.000569655,0.000573581,0,0.005568862,0.006975806,0.000517,0,0,0.000203618,0,0,0.000438,0.00057174,0,0,0
369,0.003363212,0.009898649,0,0.003789272,0.00146,0.000599131,0.000118884,0,0.005538922,0.006935484,0.000551,0,0,0.000191776,0,0.0000802,0.000406,0.000468421,0,0,0
369.5,0.003544309,0.009898649,0,0.003869732,0.00153,0.001144939,0.00033728,0,0.005508982,0.006895161,0.000557,0,0,0.000220395,0,0.000267,0.000377,0.000263814,0,0,0
370,0.003846437,0.010304054,0,0.003869732,0.00153,0.001480439,0.001144814,0,0.005508982,0.006895161,0.000574,0,0,0.000188158,0,0.000374,0.000349,8.08E-05,0,0,0
370.5,0.004275381,0.010709459,0,0.003908046,0.0015,0.001500642,0.001443639,0,0.005508982,0.006935484,0.000612,0,0,0.000154934,0,0.000495,0.00032,2.66E-06,0,0,0
371,0.004697311,0.010844595,0,0.00394636,0.00149,0.001606624,0.001606262,0,0.005508982,0.006975806,0.00062,0,0,0.000141776,0,0.000596,0.000294,0,0,0,0
371.5,0.005144827,0.01097973,0,0.003984674,0.00153,0.001264832,0.000431213,0,0.005538922,0.007016129,0.00061,0,0,0.000110855,0,0.000661,0.000269,0,0,0,0
372,0.005613257,0.011283784,0,0.004061303,0.00152,0.001271456,0,0,0.005598802,0.007096774,0.000571,0,0,9.44E-05,0,0.00065,0.000248,0,0,0,0
372.5,0.006203246,0.01152027,0,0.004137931,0.00158,0.000542497,0,0,0.005598802,0.007137097,0.000586,0,0,9.31E-05,0,0.000523,0.000227,0,0,0,0
373,0.006912917,0.011621622,0,0.004099617,0.00167,0.000649804,0,0,0.005598802,0.007137097,0.000514,0,0,1.24E-05,0,0.000375,0.000206,0,0,0,0
373.5,0.007641261,0.011554054,0,0.004099617,0.00172,0.000465991,0,0,0.005598802,0.007177419,0.000515,0,0,-5.20E-05,0,0.00028,0.000186,0,0,0,0
374,0.008550703,0.011385135,0,0.004137931,0.00177,0.000408694,0,0,0.005598802,0.007217742,0.000586,0,0,-7.04E-05,0,0.000233,0.000169,0,0,0,0
374.5,0.009567987,0.011452703,0,0.004214559,0.00178,0.000463672,0,0,0.005538922,0.007217742,0.000706,0,0,-0.000103289,0,0.000111,0.000157,0,0,0,0
375,0.010757616,0.01152027,0,0.004252874,0.00176,0.000490499,0.000471722,0,0.005508982,0.007258065,0.000645,0,0,-0.000144737,0,0.0000415,0.000149,0,0,0,0
375.5,0.012229591,0.011554054,0,0.004291188,0.00181,0.000711737,0.000596184,0,0.005508982,0.007298387,0.000549,0,0,-0.000226974,0,0.0000289,0.000143,0,0,0,0
376,0.013825954,0.011722973,0,0.004367816,0.00191,0.001468516,0.000711839,0,0.005449102,0.007298387,0.000431,0,0,-0.000251974,0,0.0000535,0.000144,0,0,0,0
376.5,0.015688178,0.012060811,0,0.004444444,0.00205,0.001578473,0.000702446,0,0.005449102,0.00733871,0.000283,0,0,-0.000293092,8.20E-05,0.000115,0.00015,0,0,0,0
377,0.01778479,0.012364865,0,0.004521073,0.00216,0.00225709,0.000550391,0,0.005419162,0.00733871,0.000292,0,0,-0.000306579,8.53E-05,0.00017,0.000157,0,0,0,0
377.5,0.02017274,0.012432432,0,0.004597701,0.00222,0.001789775,0.000995988,0,0.005389222,0.00733871,0.000317,0,0,-0.000305263,5.68E-05,0.000275,0.000166,0,0,0,0
378,0.022929059,0.0125,0,0.004636015,0.00235,0.001548997,0.000869765,0,0.005359281,0.00733871,0.000349,0,0,-0.000323684,1.90E-05,0.000328,0.000179,0,0,0,0
378.5,0.025992002,0.012804054,0,0.004597701,0.00246,0.001071745,0.000795205,0,0.005329341,0.007379032,0.000343,0,0,-0.000371711,0,0.000305,0.000194,0,0,0,0
379,0.029351078,0.013074324,0,0.004636015,0.00247,0.000872366,0.0001318,0,0.005359281,0.007419355,0.000372,0,0,-0.000401316,0,0.000288,0.000211,0,0,0,0
379.5,0.033210704,0.013378378,0,0.004712644,0.00252,0.001190313,0,0,0.005389222,0.0075,0.000414,0,0,-0.000404605,0,0.000337,0.000224,0,0,0,0
380,0.037608345,0.013614865,0,0.004827586,0.0026,0.00151389,0,0,0.005359281,0.0075,0.000356,0,0,-0.000378289,0,0.000367,0.000231,0,0,0,0
380.5,0.042658799,0.014189189,0,0.004942529,0.00269,0.001513228,0,0,0.005389222,0.007540323,0.00026,0.002252004,0.002252004,-0.000348684,0,0.000364,0.000237,0,0,0,0
381,0.048356669,0.015168919,0,0.005057471,0.00276,0.001532768,7.31E-05,0,0.005449102,0.007620968,0.000189,0,0,-0.000345395,0,0.000372,0.000241,0,0,0,0
